Process: Login_success%3A+admin%40dhakabank.com.bd, User ID: 1, Session ID: , Time: 2022-09-11 10:04:40
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:24:17
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:24:51
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:25:20
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:26:41
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:27:19
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:28:40
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:29:06
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:32:17
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:32:58
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:33:29
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:33:52
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:34:03
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:34:58
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:35:45
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:45:14
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:49:15
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:49:18
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 11:49:42
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:01:14
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:10:15
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:13:01
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:13:05
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:13:08
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:13:31
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:13:52
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:14:04
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:14:51
Process: Delete_payable, User ID: 1, Session ID: , Time: 2022-09-11 12:14:55
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:14:57
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:15:02
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:15:55
Process: Viewed_lease_list, User ID: 1, Session ID: , Time: 2022-09-11 12:17:23
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:42:12
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:42:15
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:42:18
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:49:46
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:49:49
Process: Delete_receivable, User ID: 1, Session ID: , Time: 2022-09-11 12:50:02
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:50:04
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:50:15
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:50:16
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:50:17
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:52:40
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:53:24
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:57:15
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:57:42
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:58:05
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 12:58:34
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-11 12:58:53
Process: Edit_vendor, User ID: 1, Session ID: , Time: 2022-09-11 12:59:04
Process: Viewed_accounts_journal, User ID: 1, Session ID: , Time: 2022-09-11 12:59:54
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 01:04:03
Process: Viewed_accounts_journal, User ID: 1, Session ID: , Time: 2022-09-11 01:06:47
Process: Viewed_accounts_journal, User ID: 1, Session ID: , Time: 2022-09-11 01:55:42
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 01:55:47
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 02:28:35
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 02:29:18
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 02:29:21
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 02:29:32
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 02:30:01
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 02:30:10
Process: Viewed_accounts_journal, User ID: 1, Session ID: , Time: 2022-09-11 02:38:37
Process: Viewed_consolidate_summary, User ID: 1, Session ID: , Time: 2022-09-11 02:42:11
Process: Viewed_consolidate_summary_by_year, User ID: 1, Session ID: , Time: 2022-09-11 02:42:19
Process: Viewed_region_wise_rent_info, User ID: 1, Session ID: , Time: 2022-09-11 02:42:24
Process: Viewed_region_wise_rent_info, User ID: 1, Session ID: , Time: 2022-09-11 02:56:57
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:16:53
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:20:45
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:21:13
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:21:34
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:56:31
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:56:40
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:56:45
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:57:00
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:57:18
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:57:42
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:57:58
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 03:58:05
Process: Viewed_region_wise_rent_info, User ID: 1, Session ID: , Time: 2022-09-11 04:14:48
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:21:12
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:22:54
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:22:56
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:23:14
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:25:40
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:26:41
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:26:45
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:27:20
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:27:22
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:27:25
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:27:30
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:28:03
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:28:05
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:28:15
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:28:36
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:28:37
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:29:22
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:35:11
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:35:15
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:35:30
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:35:43
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:46:36
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:46:49
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:46:53
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:46:55
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:47:00
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:47:11
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 04:49:31
Process: Login_success%3A+admin%40dhakabank.com.bd, User ID: 1, Session ID: , Time: 2022-09-11 05:22:47
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:22:51
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:22:55
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:23:51
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:24:49
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:43:43
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:45:40
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:45:45
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:45:54
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:46:00
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:47:24
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:47:39
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:47:43
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:47:46
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:47:50
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:48:17
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:48:21
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:48:22
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:48:23
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:48:24
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:52:32
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:52:34
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:52:38
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:52:41
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:52:44
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:53:01
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:54:34
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:55:26
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:55:57
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 05:56:04
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-11 06:37:57
