Process: Login_success%3A+admin%40dhakabank.com.bd, User ID: 1, Session ID: , Time: 2022-09-07 03:20:43
Process: Edit_user, User ID: 1, Session ID: , Time: 2022-09-07 04:42:20
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:45:07
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:45:12
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 04:45:14
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:46:25
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 04:46:36
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 04:47:14
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 04:47:24
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 04:49:55
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:51:30
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:52:40
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 04:52:42
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:54:19
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 04:54:21
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:54:34
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 04:54:36
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:55:09
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:55:54
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 04:56:34
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 04:56:37
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:07:04
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:07:17
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:07:19
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:08:42
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:08:43
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:08:50
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:09:01
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:09:03
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:10:40
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:10:42
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:10:48
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:10:53
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:11:42
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:11:44
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:11:47
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:11:53
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:11:55
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:11:59
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:12:03
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:12:09
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:18:14
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:18:16
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:18:26
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:18:30
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:18:33
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:18:34
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:19:02
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:19:04
Process: Receivable_updated+-+, User ID: 1, Session ID: , Time: 2022-09-07 05:19:11
Process: Receivable_updated+-+OEE9PWQxY2UyNDRmMWRkZGYwOGY1YTg3NTc1MzVjMjA3MmFldUk3enA4ejMmSjI5MWU4ZjUwMmYyNDk3MWYzZDdkNGRhODEyMDY4ZTUxYjRkNDFkOThhNDMwNDEwMGU1YTRjYzEy, User ID: 1, Session ID: , Time: 2022-09-07 05:19:28
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:19:29
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:21:42
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:22:56
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:23:19
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:23:33
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:23:48
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:24:08
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:24:43
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:24:58
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:25:35
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:26:14
Process: Edit_receivable, User ID: 1, Session ID: , Time: 2022-09-07 05:26:16
Process: Receivable_updated+-+QVE9PWI1NGJiYWJhN2QwMTk1NzI5MTBmOTA4ZWIxMzc3MmM4OHA1RkElTl82MzNhN2NjMDI4ZGFiODk5ODQ0Y2NiYjhhN2EzMmIwYzdhMzEzZGI5YWY5ODczOWExOTFkNmQ4MzU4, User ID: 1, Session ID: , Time: 2022-09-07 05:26:18
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:26:19
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:27:40
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:28:17
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:28:19
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:28:27
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:28:53
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:28:57
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:38:34
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:49:04
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:53:00
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 05:53:03
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 06:00:26
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 06:01:29
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 06:07:14
Process: Edit_payable, User ID: 1, Session ID: , Time: 2022-09-07 06:07:24
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 06:07:41
Process: Edit_payable, User ID: 1, Session ID: , Time: 2022-09-07 06:09:53
Process: Edit_payable, User ID: 1, Session ID: , Time: 2022-09-07 06:10:01
Process: Edit_payable, User ID: 1, Session ID: , Time: 2022-09-07 06:10:11
Process: Payable_updated+-+eVE9PTFiZjk3NTIzYzJkZTlkYzUzZjc1NzgzYjFjNDFhYjI3dXdmXyFMRTdRRmE1Yjk5ZDEzNzMyYzE2YjZjYzEwMjFkMGRlZjNjYjAzMmI2MTJmN2NhZDQwNjYxZGM0YTFmNjBk, User ID: 1, Session ID: , Time: 2022-09-07 06:10:13
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 06:10:14
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 06:10:52
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 06:10:54
Process: Viewed_region_wise_rent_info, User ID: 1, Session ID: , Time: 2022-09-07 06:11:10
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 06:11:36
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-07 06:11:40
