Process: Login_success%3A+admin%40dhakabank.com.bd, User ID: 1, Session ID: , Time: 2022-09-08 12:37:13
Process: Edit_vendor, User ID: 1, Session ID: , Time: 2022-09-08 03:10:12
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 03:10:23
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 03:11:25
Process: Active_vendor, User ID: 1, Session ID: , Time: 2022-09-08 03:11:29
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 03:11:30
Process: Active_vendor, User ID: 1, Session ID: , Time: 2022-09-08 03:11:34
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 03:11:35
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 03:14:15
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 03:14:25
Process: Created_vendor, User ID: 1, Session ID: , Time: 2022-09-08 03:17:20
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 03:17:24
Process: Edit_vendor, User ID: 1, Session ID: , Time: 2022-09-08 03:17:40
Process: Viewed_accounts_journal, User ID: 1, Session ID: , Time: 2022-09-08 03:39:19
Process: Viewed_consolidate_summary, User ID: 1, Session ID: , Time: 2022-09-08 03:39:43
Process: Viewed_consolidate_summary_by_year, User ID: 1, Session ID: , Time: 2022-09-08 03:39:46
Process: Viewed_consolidate_summary_by_year, User ID: 1, Session ID: , Time: 2022-09-08 03:41:37
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 04:30:03
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 04:31:12
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 04:31:44
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 04:32:08
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 06:31:25
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 06:31:30
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 06:31:33
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 06:31:35
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 06:31:42
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 07:15:12
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 07:15:17
Process: Inactive_vendor, User ID: 1, Session ID: , Time: 2022-09-08 07:17:23
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 07:17:25
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 07:17:26
Process: Active_vendor, User ID: 1, Session ID: , Time: 2022-09-08 07:17:37
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 07:17:40
Process: Inactive_vendor, User ID: 1, Session ID: , Time: 2022-09-08 07:17:43
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 07:17:44
Process: Inactive_vendor, User ID: 1, Session ID: , Time: 2022-09-08 07:17:48
Process: Viewed_vendor_list, User ID: 1, Session ID: , Time: 2022-09-08 07:17:49
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 07:17:54
Process: Inactive_option, User ID: 1, Session ID: , Time: 2022-09-08 07:17:57
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 07:17:58
Process: Viewed_lease_list, User ID: 1, Session ID: , Time: 2022-09-08 07:18:01
Process: Inactive_lease+key%3ASEE9PTc5ZTIzMzFjZjY5NzhmZjI5NzllY2I2ZjIzNzQ4YzI0KlBNMUk1LTEwRTY3ZmQ5MjRmMGI1Y2ZkYWU1Zjk0MzViZjljNTFkZDczYzNhZmUyNWY5OTlhNTMxOTYxMWQ1Y2Zk, User ID: 1, Session ID: , Time: 2022-09-08 07:18:07
Process: Viewed_lease_list, User ID: 1, Session ID: , Time: 2022-09-08 07:18:08
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 07:21:27
Process: Viewed_user_role, User ID: 1, Session ID: , Time: 2022-09-08 07:21:35
Process: Edit_role, User ID: 1, Session ID: , Time: 2022-09-08 07:21:47
Process: Role_updated+-+Super+Admin, User ID: 1, Session ID: , Time: 2022-09-08 07:21:50
Process: Viewed_user_role, User ID: 1, Session ID: , Time: 2022-09-08 07:21:55
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 07:22:04
Process: Edit_payable, User ID: 1, Session ID: , Time: 2022-09-08 07:22:06
Process: Payable_updated+-+WHc9PTJkM2I4ZWJmY2M0ZTE1MDI1MGZlZjZjMWY4ZDRjOGIzTDJDJVQ4bCpZUTVmM2Q2YTAwOTZmZDJmMjE1NTgyOGUxNGE2ODJkOTkyZDU5NjlhMTljODJhMDY3NWEyMzRkMmY1, User ID: 1, Session ID: , Time: 2022-09-08 07:22:08
Process: Viewed_option_list, User ID: 1, Session ID: , Time: 2022-09-08 07:22:12
